CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SystemLogCode,RandomNoiseScore,Churn
CUST-10393,Female,0,Yes,Yes,41.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,74.24,3191.95,SYS_A,67.16981328872319,Yes
CUST-10675,Female,0,No,No,48.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,97.13,4611.26,SYS_A,26.050102977142828,No
CUST-10927,Female,0,No,No,26.0,Yes,No,No,No internet service,No internet service,Two year,No,Bank transfer,24.28,549.69,SYS_A,50.916759540464255,No
CUST-11041,Female,0,No,Yes,10.0,Yes,No,DSL,No,No,Two year,Yes,Credit card,63.76,706.77,SYS_A,41.7702565678925,No
CUST-10375,Male,0,Yes,No,,No,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,47.32,2548.8,SYS_C,60.420574557005686,No
CUST-10412,Female,0,Yes,Yes,57.0,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,78.28,4424.8,SYS_A,33.93166570256673,No
CUST-10074,Female,0,No,No,5.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,23.33, ,SYS_A,35.37408911869381,Yes
CUST-10250,Male,0,Yes,Yes,10.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,71.83,696.94,SYS_C,47.08037953128511,Yes
CUST-10876,Female,0,No,No,12.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,18.24,194.27,SYS_C,49.27380111181899,No
CUST-10500,Female,0,No,No,43.0,Yes,Yes,No,No internet service,No internet service,Two year,No,Credit card,23.53,932.86,SYS_A,61.77213964186088,No
CUST-10813,Female,0,No,No,59.0,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,86.13,5106.63,SYS_B,56.42161090177452,No
CUST-10616,Male,0,Yes,No,71.0,Yes,No,DSL,Yes,Yes,Two year,No,Credit card,70.08,5045.22,SYS_B,55.32394885088975,No
CUST-10114,Female,1,Yes,No,9.0,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,117.03,1218.32,SYS_C,42.191763244198754,No
CUST-10417,Male,0,No,No,19.0,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,72.18,1362.48,SYS_B,49.32945776387322,Yes
CUST-10601,Male,0,Yes,No,39.0,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,71.67,2867.34,SYS_C,74.88396882469243,Yes
CUST-10604,Male,0,No,Yes,4.0,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Bank transfer,110.74,436.71,SYS_B,49.26315916066115,No
CUST-10089,Male,0,Yes,No,6.0,No,No phone service,DSL,Yes,Yes,One year,Yes,Electronic check,55.71,253.65,SYS_C,69.85736919081363,No
CUST-11157,Female,0,No,Yes,4.0,Yes,Yes,DSL,Yes,No,Two year,No,Electronic check,77.06,432.6,SYS_B,53.798879334009406,No
CUST-10498,female,0,No,No,15.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,21.8,324.69,SYS_B,33.110335047914475,Yes
CUST-10890,Female,1,No,No,71.0,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer,81.05,5709.91,SYS_A,67.73525197983405,No
CUST-11162,Male,0,Yes,No,48.0,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,100.54,4775.93,SYS_A,56.84249190520329,No
CUST-11060,Female,0,No,No,18.0,Yes,Yes,DSL,No,No,One year,No,Credit card,65.93,1200.38,SYS_A,37.54753816572007,No
CUST-10011,Female,1,Yes,No,7.0,Yes,No,Fiber optic,No,No,One year,No,Bank transfer,116.31,807.07,SYS_A,46.77908909314238,No
CUST-10396,Female,0,No,Yes,18.0,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,93.12,1726.91,SYS_B,33.958340204066644,No
CUST-11046,Male,1,Yes,No,43.0,Yes,No,Fiber optic,No,Yes,Two year,Yes,Mailed check,108.53,4718.25,SYS_C,75.08609048180237,Yes
CUST-10555,Male,0,Yes,Yes,2.0,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,100.42,154.72,SYS_A,40.970087796740835,Yes
CUST-10042,Male,0,No,No,53.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,91.18,4842.68,SYS_A,56.32170774095285,No
CUST-10167,male,1,No,No,42.0,Yes,No,Fiber optic,No,Yes,One year,No,Mailed check,87.02,3607.67,SYS_C,77.05472894431288,Yes
CUST-10416,Male,1,No,No,30.0,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,24.82,716.72,SYS_A,51.047041937550915,No
CUST-10576,Male,,Yes,No,57.0,Yes,Yes,Fiber optic,Yes,No,Two year,No,Credit card,95.62,5416.1,SYS_B,45.17034514888731,Yes
CUST-10267,Female,0,Yes,No,,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Mailed check,103.14,6901.98,SYS_C,70.77181261052435,No
CUST-10820,Female,0,Yes,No,51.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,103.6,5358.91,SYS_B,73.15815741584004,Yes
CUST-10426,Male,0,No,No,61.0,Yes,No,No,No internet service,No internet service,Month-to-month,No,,19.39,1161.29,SYS_A,71.09390268761354,No
CUST-10690,Male,0,No,No,52.0,Yes,No,DSL,No,No,Two year,Yes,Bank transfer,57.43,3014.99,SYS_A,0.03820978408050024,No
CUST-10544,Female,0,No,No,35.0,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,70.28,2493.69,SYS_C,51.78167610204194,No
CUST-11131,Female,0,Yes,No,40.0,Yes,No,DSL,No,No,One year,Yes,Bank transfer,62.08,2515.91,SYS_C,40.26567821544527,No
CUST-10674,Male,0,Yes,No,11.0,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,21.58,263.38,SYS_A,43.69631111193145,No
CUST-10689,Male,1,No,No,47.0,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,68.5,3269.04,SYS_C,50.04866516117299,No
CUST-11063,Male,0,No,Yes,26.0,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,48.39,1262.3,SYS_B,43.736790391010224,No
CUST-11185,Female,0,Yes,Yes,9.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,102.04,915.18,SYS_A,52.57912104761005,Yes
CUST-10999,Male,0,Yes,No,64.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,107.97,6837.87,SYS_B,34.27141297627627,No
CUST-10898,Male,0,No,No,13.0,Yes,No,Fiber optic,No,Yes,Two year,Yes,Electronic check,82.2,1038.52,SYS_A,53.11375418143066,Yes
CUST-10257,Female,0,No,No,51.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,63.09,3339.54,SYS_A,57.15686554681865,No
CUST-10335,Male,0,No,No,46.0,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,21.01,995.25,SYS_A,26.696641655782372,Yes
CUST-10015,Male,0,No,Yes,48.0,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,67.91,3263.47,SYS_C,63.42630254096501,Yes
CUST-10917,Female,0,No,No,37.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,114.9,4181.81,SYS_C,50.58596766101036,No
CUST-10324,Female,0,Yes,Yes,66.0,Yes,Yes,DSL,Yes,No,Two year,Yes,Credit card,68.64,4571.73,SYS_C,55.265017313372745,No
CUST-10607,Male,0,No,No,28.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,72.08,2048.27,SYS_A,-0.8085187583765219,Yes
CUST-11062,Female,0,No,No,43.0,Yes,No,Fiber optic,Yes,Yes,One year,No,Mailed check,104.5,4450.16,SYS_B,53.71243855877041,Yes
CUST-10803,Female,0,Yes,No,8.0,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,93.73,694.8,SYS_B,53.74878491036511,Yes
CUST-10222,Male,0,Yes,No,38.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,84.02,3178.06,SYS_A,48.124440735194014,No
CUST-10179,Male,1,No,No,57.0,Yes,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,96.02,5541.52,SYS_B,50.67823575646264,No
CUST-10099,Male,0,No,No,64.0,Yes,Yes,Fiber optic,Yes,No,Two year,No,Credit card,96.72,6226.02,SYS_C,30.93865317617454,No
CUST-10521,Male,0,Yes,Yes,11.0,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,69.48,799.76,SYS_B,74.43812178211108,No
CUST-10022,Male,0,Yes,No,32.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,71.41,2373.36,SYS_A,47.32296508378326,Yes
CUST-10356,Male,1,Yes,No,70.0,Yes,No,Fiber optic,Yes,No,One year,No,Electronic check,86.8,6103.38,SYS_A,37.20682685188715,No
CUST-10733,Female,0,No,Yes,64.0,Yes,No,Fiber optic,No,Yes,One year,No,Mailed check,115.87,7349.37,SYS_B,35.70543462592689,No
CUST-10977,Male,0,Yes,Yes,3.0,Yes,Yes,Fiber optic,No,Yes,Two year,No,Electronic check,112.7,314.47,SYS_B,63.17619469261481,No
CUST-11120,Female,0,No,No,56.0,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,78.98,4385.16,SYS_A,48.513128129182164,No
CUST-10611,Female,0,No,No,11.0,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,71.13,839.67,SYS_C,73.40829439875431,No
CUST-11027,Female,0,No,No,71.0,No,No phone service,DSL,No,No,Month-to-month,Yes,Credit card,82.31,5909.74,SYS_B,56.45033111225257,Yes
CUST-10340,Female,0,No,Yes,2.0,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.37,29.23,SYS_A,46.0822202180301,Yes
CUST-10431,Female,0,Yes,No,34.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,103.99,3551.3,SYS_A,75.22382563887446,No
CUST-11073,Male,0,Yes,No,20.0,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,65.53, ,SYS_C,42.944784381357024,No
CUST-10217,Female,0,No,Yes,39.0,Yes,Yes,DSL,No,No,One year,No,Bank transfer,70.27,2747.64,SYS_B,44.624328526515974,No
CUST-10203,Female,0,Yes,Yes,5.0,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,76.76,395.33,SYS_A,69.28539905858113,Yes
CUST-10921,Male,0,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.14,1470.11,SYS_C,43.6751784920967,No
CUST-10938,Male,0,No,Yes,61.0,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Bank transfer,109.48,6746.65,SYS_B,29.769234173377363,No
CUST-10093,Female,0,Yes,No,57.0,No,No phone service,Fiber optic,No,Yes,One year,No,Bank transfer,112.04,6388.09,SYS_A,47.0955896056453,No
CUST-10865,Female,0,No,No,64.0,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card,77.26,4952.7,SYS_A,58.259224456636545,No
CUST-10068,Male,1,Yes,Yes,4.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,106.69,497.51,SYS_A,49.00082965991742,No
CUST-10910,,0,Yes,No,57.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,95.1,5409.54,SYS_B,50.55789917931004,Yes
CUST-10284,Female,0,No,Yes,11.0,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer,76.29,854.22,SYS_B,54.95372134002537,Yes
CUST-10696,Male,1,Yes,No,69.0,Yes,No,DSL,No,No,One year,Yes,Mailed check,58.66,4085.3,SYS_B,56.25955192255426,No
CUST-10085,Male,0,Yes,No,57.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,73.55,4209.68,SYS_A,28.609410060244134,Yes
CUST-10434,Male,1,No,No,11.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,89.32,925.2,SYS_A,75.48672528306122,Yes
CUST-10809,Male,0,Yes,No,5.0,No,No phone service,Fiber optic,No,No,Two year,Yes,Bank transfer,98.01,472.16,SYS_A,50.21479261695844,Yes
CUST-10153,Male,0,No,No,70.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,19.44,1459.16,SYS_C,28.917216033233544,Yes
CUST-10075,Female,0,Yes,No,32.0,No,No phone service,DSL,No,No,Month-to-month,Yes,Mailed check,59.16,1920.14,SYS_B,54.158904415492444,No
CUST-11072,Male,0,Yes,No,2.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card,71.49,114.78,SYS_A,43.03924060605019,Yes
CUST-10580,Male,0,Yes,No,34.0,No,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,106.63,3596.62,SYS_C,94.03962311957164,No
CUST-10446,Female,0,No,No,17.0,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,68.95,1111.61,SYS_C,55.849975812107836,Yes
CUST-10703,Male,1,No,No,46.0,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer,55.75,2664.53,SYS_C,31.404733461979816,No
CUST-10188,Female,0,No,Yes,27.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,101.18,2681.95,SYS_A,76.41516845501029,Yes
CUST-10271,Female,0,No,No,68.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,74.65,5079.74,SYS_A,13.256119431628512,No
CUST-10236,Male,0,No,Yes,70.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,104.4,7370.69,SYS_A,29.678875110615856,No
CUST-10487,Male,0,Yes,No,72.0,Yes,No,DSL,No,Yes,One year,No,Electronic check,74.18,5428.91,SYS_C,46.20131079238696,No
CUST-11168,Male,0,Yes,No,,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer,50.89,3328.61,SYS_A,32.059124487860416,No
CUST-10559,Female,0,No,No,7.0,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,71.26,412.72,SYS_B,61.140845921373895,Yes
CUST-10117,Male,0,Yes,No,67.0,Yes,No,DSL,No,No,Two year,Yes,Electronic check,63.88,4369.24,SYS_C,81.46315872570598,No
CUST-10637,Male,0,No,Yes,22.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,46.97,1053.89,SYS_B,38.83443260293127,No
CUST-11085,Male,0,Yes,Yes,69.0,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,66.84, ,SYS_B,64.29200161408096,No
CUST-10750,Male,0,Yes,No,33.0,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,47.1,1471.99,SYS_C,85.72973554112875,Yes
CUST-10512,Female,0,Yes,No,66.0,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer,85.18,5673.13,SYS_C,9.407645003425948,No
CUST-10633,Female,0,No,No,28.0,Yes,No,Fiber optic,Yes,No,Two year,Yes,Bank transfer,97.48,2719.86,SYS_B,54.25981729568818,No
CUST-10798,Female,0,No,Yes,35.0,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,85.09,2994.04,SYS_A,67.36236096803748,Yes
CUST-11024,Female,0,No,No,12.0,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,79.63,938.93,SYS_A,50.4509444477487,Yes
CUST-10866,Male,0,Yes,Yes,47.0,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card,71.5,3332.85,SYS_C,54.61765749375785,Yes
CUST-10126,Female,0,No,No,62.0,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,108.34,6760.33,SYS_A,51.16397704761617,No
CUST-10790,Male,1,Yes,No,17.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,24.26,497.74,SYS_C,37.686990988853076,Yes
CUST-10116,Female,0,Yes,Yes,33.0,No,No phone service,DSL,No,No,Month-to-month,Yes,Electronic check,60.63,2000.24,SYS_B,46.54872857582966,Yes
CUST-10473,Female,0,Yes,No,17.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,47.99,870.16,SYS_A,55.32240244280958,No
CUST-10740,Male,1,No,Yes,24.0,No,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,87.96,2057.7,SYS_A,45.11153573171189,Yes
CUST-11010,Male,0,Yes,Yes,50.0,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,63.85,3125.28,SYS_C,42.836828114974566,No
CUST-10057,Male,0,No,Yes,49.0,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,68.38,3368.9,SYS_C,59.777505982535786,No
CUST-10603,Male,0,No,No,53.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,87.97,4686.17,SYS_B,39.92733732887453,No
CUST-10786,Female,1,Yes,No,53.0,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,54.63,2887.61,SYS_C,57.33701730611805,No
CUST-10988,Male,0,Yes,No,63.0,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,63.94,4054.63,SYS_A,49.47829895196587,Yes
CUST-10656,male,0,No,Yes,69.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,73.65,5104.77,SYS_A,68.93340130888015,No
CUST-10918,Female,0,Yes,Yes,21.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,79.5,1664.43,SYS_A,40.961242802289384,No
CUST-10937,Female,0,Yes,No,37.0,Yes,Yes,DSL,No,No,Two year,No,Mailed check,83.31,3125.67,SYS_A,66.30406850049049,No
CUST-10105,Male,1,Yes,Yes,68.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.0,1556.63,SYS_A,59.09314664026404,No
CUST-10635,Male,0,No,No,10.0,Yes,No,DSL,No,Yes,Two year,Yes,,52.28,415.98,SYS_B,48.69883329132002,No
CUST-10369,Male,0,No,No,5.0,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,18.56,198.42,SYS_A,44.435817472180695,Yes
CUST-10268,Male,0,Yes,Yes,5.0,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,72.2,459.83,SYS_A,52.00140371980181,No
CUST-10655,Male,0,Yes,No,32.0,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card,78.08,2436.89,SYS_C,55.0508447239475,Yes
CUST-10046,Male,0,No,No,22.0,Yes,No,DSL,No,Yes,One year,Yes,Bank transfer,74.83,1654.71,SYS_C,65.16413162079472,No
CUST-10349,Female,0,No,Yes,61.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,78.97,4782.28,SYS_B,43.09109794509915,Yes
CUST-10773,Male,0,No,No,33.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,102.73,3410.42,SYS_C,14.480911018495618,No
CUST-10195,Male,0,Yes,No,41.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,97.62,4043.78,SYS_B,45.34029677227577,Yes
CUST-10102,Male,1,No,Yes,350.0,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,117.55,2398.7,SYS_B,40.02362077877319,Yes
CUST-10004,Male,0,No,No,10.0,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,20.32,181.72,SYS_A,72.30919440909352,No
CUST-10619,Female,0,No,Yes,58.0,Yes,No,Fiber optic,No,No,Two year,Yes,Bank transfer,89.34,5249.14,SYS_A,44.58904162633391,No
CUST-11008,Male,0,No,No,65.0,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,83.68,5418.3,SYS_B,54.92582812329504,No
CUST-10052,Female,0,Yes,No,29.0,Yes,No,Fiber optic,No,No,One year,No,Mailed check,90.06,2555.42,SYS_B,56.1079987370972,Yes
CUST-10263,Female,0,Yes,No,70.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,96.04,6823.33,SYS_C,68.44053775373257,Yes
CUST-11101,Female,1,Yes,No,58.0,Yes,No,DSL,No,Yes,One year,No,Electronic check,49.12,2839.1,SYS_A,73.17357048063717,No
CUST-10443,male,0,No,No,21.0,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,95.03,1938.26,SYS_A,40.826291444801065,No
CUST-11141,Male,0,Yes,No,7.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,51.79,403.63,SYS_C,62.45550432564235,Yes
CUST-10782,,0,Yes,No,19.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,21.7,467.18,SYS_C,38.94129994435965,No
CUST-10970,Female,0,Yes,No,56.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,48.33,2669.31,SYS_A,31.326926728317677,No
CUST-10691,Male,1,Yes,No,9.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,117.96,1084.31,SYS_C,58.933074832999026,Yes
CUST-10304,Female,0,No,No,67.0,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,101.05,6776.07,SYS_A,66.81137950908644,No
CUST-10341,Male,0,No,No,27.0,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,83.35,2250.74,SYS_C,59.26384857052025,No
CUST-10881,Female,0,No,No,49.0,Yes,Yes,DSL,Yes,No,One year,Yes,Mailed check,55.74,2788.04,SYS_B,21.49548748373949,No
CUST-10313,Female,1,No,Yes,21.0,Yes,Yes,DSL,No,Yes,One year,Yes,Bank transfer,55.34,1173.96,SYS_A,59.17453678247509,No
CUST-10149,Male,1,No,No,43.0,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.22,961.54,SYS_B,47.81070503256449,Yes
CUST-10124,Male,0,Yes,No,26.0,Yes,Yes,DSL,No,No,Two year,Yes,Credit card,58.13,1522.64,SYS_A,54.054981247419995,No
CUST-11109,Male,0,No,Yes,10.0,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,74.3,758.72,SYS_C,31.66103978017113,No
CUST-10574,Female,0,Yes,Yes,18.0,Yes,No,DSL,Yes,No,One year,No,Bank transfer,58.44,1001.03,SYS_C,46.10797850018147,No
CUST-10697,Female,0,No,No,10.0,Yes,No,DSL,Yes,No,Two year,No,Credit card,46.15,431.39,SYS_C,45.11282326265399,No
CUST-10664,Male,0,Yes,Yes,53.0,Yes,No,Fiber optic,No,Yes,One year,Yes,Mailed check,116.88,6218.99,SYS_B,63.29041080517079,No
CUST-10050,Female,0,No,No,47.0,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,80.09,3802.61,SYS_A,58.22207570873845,No
CUST-10726,Male,0,Yes,No,31.0,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,24.82,711.07,SYS_C,50.09399359872611,No
CUST-10799,Female,0,Yes,No,54.0,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Credit card,88.64,4784.58,SYS_C,44.82730949618665,No
CUST-10833,Male,0,Yes,No,46.0,Yes,No,DSL,No,No,Month-to-month,No,Credit card,68.4,3180.86,SYS_B,67.14138047624218,Yes
CUST-10353,Male,0,No,No,2.0,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer,70.87,70.87,SYS_A,27.845467076379716,Yes
CUST-11161,Male,0,No,No,66.0,Yes,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer,68.86, ,SYS_C,37.867322737086184,Yes
CUST-10142,Female,0,No,No,31.0,No,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,88.1,2743.9,SYS_C,54.89842145507194,Yes
CUST-10470,Male,0,Yes,Yes,31.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,77.59,2426.93,SYS_C,65.93947510518493,Yes
CUST-10653,Female,0,Yes,No,33.0,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,60.82,1968.17,SYS_A,13.017590100304794,No
CUST-10399,Female,0,Yes,No,69.0,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,73.52,5024.07,SYS_A,50.04913860654473,Yes
CUST-10969,Male,0,No,Yes,14.0,Yes,No,DSL,No,No,Two year,Yes,Mailed check,83.33,1246.38,SYS_A,37.063674203968304,No
CUST-10931,Female,1,Yes,No,66.0,No,No phone service,DSL,Yes,No,Month-to-month,Yes,Electronic check,82.67,5457.0,SYS_A,22.130359626608946,No
CUST-10320,Female,1,Yes,No,45.0,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,70.24,3120.0,SYS_A,42.168028700792036,No
CUST-10019,Male,0,Yes,No,4.0,Yes,No,No,No internet service,No internet service,One year,Yes,Credit card,18.03,153.01,SYS_B,50.33915035721832,Yes
CUST-10684,Female,0,Yes,No,37.0,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Bank transfer,77.57,2916.5,SYS_C,55.08394077199517,No
CUST-10035,,0,No,Yes,51.0,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,84.49,4359.06,SYS_A,72.26448636377476,No
CUST-10824,Female,0,No,No,34.0,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,83.69,2893.88,SYS_B,34.42653904262118,No
CUST-10505,Male,0,Yes,No,15.0,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer,83.65,1304.43,SYS_B,57.234626363836675,No
CUST-10827,Male,0,No,No,54.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,104.72,5564.38,SYS_B,46.543206474172784,No
CUST-11079,Female,0,No,No,20.0,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,19.57,405.74,SYS_C,39.071747235037066,No
CUST-10407,Male,0,Yes,Yes,33.0,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,86.57,2906.05,SYS_C,71.75863551228989,Yes
CUST-10817,Male,0,Yes,No,64.0,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,18.32,1207.33,SYS_B,40.64584414091538,No
CUST-10537,Male,0,No,No,50.0,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer,73.79,3722.98,SYS_A,53.118236429499916,No
CUST-10758,Female,1,No,Yes,31.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,95.81,2889.84,SYS_C,24.404372506977225,Yes
CUST-11077,Female,0,Yes,No,12.0,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,104.55,1266.19,SYS_A,53.657655087402595,No
CUST-10908,Male,0,No,Yes,2.0,No,No phone service,DSL,No,No,Month-to-month,Yes,Credit card,54.2,85.85,SYS_B,43.51650721501437,Yes
CUST-10038,Female,0,Yes,No,36.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,116.48,4233.48,SYS_B,39.50097186100262,No
CUST-10175,Male,0,Yes,No,53.0,Yes,Yes,DSL,No,Yes,One year,Yes,Credit card,57.09,3019.26,SYS_C,43.85144715808244,No
CUST-10245,Female,0,Yes,No,23.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,76.9,1802.63,SYS_A,55.818315756198295,Yes
CUST-10810,Female,0,No,No,23.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,72.04,1623.24,SYS_C,52.345657879889245,Yes
CUST-11093,Female,0,Yes,No,66.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,97.37,6462.45,SYS_B,65.64490436988564,No
CUST-10979,Female,0,No,Yes,66.0,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,69.32,4577.04,SYS_C,76.59084652633828,No
