Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,1,1.2038917436554595,1,1,0.18173006202235314,1.138367807852469,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.15513537209731437,1,1,1.0886448384119403,0.39261303173905865,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0.2331580895463353,1,1,0.8935970897860653,0.7369129202110527,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1,1,0,1,3.4123108067537173,1,1,1.6543214792407988,-0.1573665741168304,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,-1.271479074322807,1,1,-2.056929518585781,-1.3625357776419051,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,0,0,1,1.0582816955390908,1,1,0.5775510313472698,1.3921568787316456,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1.3980384744772842,1,1,0.3615098851197842,1.484113694971892,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,1,0,-0.3492821029191392,1,0,0.6050332972984694,-0.07217224779162672,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0,1,0,1.6407218880045653,1,1,0.8332887839487108,2.2478999654970364,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,1,0,1.0582816955390908,1,0,-0.9576388805377972,0.08203861548002796,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,0,0,-0.7375755645627888,1,1,0.7947372719893889,-0.40766567833567097,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,0,1,0,-1.4170891224391757,1,1,-0.8557254776354319,-1.2419036122844143,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.8346489299737012,1,0,-2.0042551755126485,-1.207357291215204,0,0,1,0,1,1,0,1,0,0,0,0,1,0
0,0,1,0,0.9612083301281784,1,1,-0.9877930334564745,-0.01026067412408321,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,-1.3200157570282633,1,1,1.6699711029074538,-0.8718801689265818,1,0,1,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1.4951118398881966,1,0,1.0245195511924743,2.2222090271220423,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,0,0,0,-0.4463554683300516,1,1,0.34891384655881724,-0.23779888985877215,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0.621451551189985,1,1,-0.7049547130420452,0.0542819647515639,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,1,0,1,-0.7375755645627888,1,1,-0.7202226385704893,-0.8231456656401187,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0.3302314549572477,1,1,-1.9462370585045607,-0.9386189861990757,1,0,0,0,1,1,0,1,0,0,0,0,1,0
1,0,1,0,-0.4948921510355078,1,1,-0.6137288580095909,-0.6336002489538504,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,1,-1.271479074322807,1,0,0.003477031477766747,-1.048873665022951,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,1,1,-0.8831856126791574,1,0,-0.6018962157250468,-0.9171518859784128,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-1.271479074322807,1,0,-1.0710032275864956,-1.2268130399338042,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,0,1,1,0.8155982820118097,1,1,1.6287477039806546,1.9193755961033825,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,0,1,0,-0.25220873750822675,1,1,-1.8851653563907838,-1.0747766107184331,0,0,0,0,1,1,0,1,0,0,1,0,0,1
0,0,1,0,0.864134964717266,1,0,0.5508321616724924,1.1396181074348324,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,1,0,0.47584150307361633,1,0,-0.22172487006678526,0.26782226124892516,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.6597725359664568,1,0,-0.12744542992864222,-1.4227947814266728,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1.4465751571827405,1,0,-0.20416675570907464,-0.11273087902646238,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.25220873750822675,0,1,0.5302204622090925,0.030287084940471047,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1,0,1,1,-0.25220873750822675,1,1,0.12905571894922074,-0.14202050576460667,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,-0.15513537209731437,1,0,-0.5110520588308035,-0.391406347679808,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1.592185205299109,1,1,-0.026295423302699537,1.2698069104696905,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1,0,0,1,-1.0773323435009823,1,1,0.34815045028239516,-0.7837775370510984,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,0,1.4465751571827405,0,1,0.32295837316046233,1.5051513444664388,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,1,0,0.42730482036816014,1,0,-0.15149241263594224,0.23473824708256547,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-1.5626991705555444,1,1,-2.1443383922361248,-1.3781427780808828,1,0,0,0,1,1,0,1,0,1,0,1,0,0
0,0,1,0,0.03901135872451047,1,1,0.12829232267279814,0.12411391446912164,0,0,1,1,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0.7185249166008973,1,1,0.3924274343148833,0.9083018125273504,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.10659868939185815,1,1,0.361891583257995,0.11181748988083619,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,0,1,0,-1.028795660795526,1,0,0.3603647907051509,-0.7522210628092783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.864134964717266,1,0,1.16460276791595,1.5635240267073804,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.786112247268245,1,0,-2.085556878951614,-1.2407565983197246,0,0,0,0,1,1,0,1,0,0,1,0,1,0
1,0,1,1,-0.15513537209731437,0,1,0.4718206470627932,0.11843320549708002,1,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.349501791771828,1,0,-2.1332691462280025,-0.8050054495255702,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1,0,0,0,0.6699882338954412,1,0,-0.015989573570999293,0.5625233088970832,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,1,-0.25220873750822675,1,1,0.8245097267698552,0.10962131148398946,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,-1.1744057089118947,1,1,1.1581138995663613,-0.7730086523873524,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1,0,0,1,-1.6597725359664568,0,1,-0.7637362263265554,-1.4146515258858896,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,-0.00952532398094574,1,1,1.6134797784522106,0.8400354553303168,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,1,0,0.8155982820118097,1,1,-0.6534254643835459,0.17997512537505536,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0,0,1,0,-0.6405021991518765,1,1,0.10271854741265454,-0.4813953010991175,1,0,1,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.6405021991518765,1,0,-0.08278674775794279,-0.5789132324383102,1,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1.4465751571827405,1,1,0.8840546363307877,2.0517225249391027,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1.4465751571827405,1,0,-0.186608641351364,1.0267975964245417,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0.08754804142996668,1,1,-0.7858747183427998,-0.3198837754834897,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,1.2524284263609156,1,0,-1.9531076249923607,-0.11273087902646238,0,0,1,0,1,1,0,1,0,0,1,1,0,0
0,0,0,0,0.864134964717266,1,1,-0.5919720641315578,0.2527099445577519,0,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,1,1,0.9126716474227222,1,1,-0.3866184657739832,0.4552476047303165,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,-1.6112358532610005,0,1,1.5806537385660555,-1.3102460746734177,1,1,0,1,0,0,0,0,1,0,1,0,0,1
0,1,1,0,-0.05806200668640195,1,1,-0.3618080867902611,-0.20426911671087414,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-1.271479074322807,1,0,-1.9523442287159383,-1.3069735514187104,1,0,0,0,1,1,0,1,0,1,0,0,0,1
0,1,1,0,-0.3492821029191392,1,0,-0.07362599244087645,-0.28217908894752664,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,-0.5434288337409641,1,1,-1.9847885704638824,-1.1810901278152943,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1,0,0,0,-0.6890388818573326,1,0,-0.007592214530355012,-0.5543747441131461,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.18462140684087908,1,0,0.9894033224770525,0.6889612131848518,1,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1.592185205299109,1,0,0.45120894759939384,1.822999242643739,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1,0,0,1,-0.5434288337409641,1,1,0.23096912185158602,-0.40308849464719326,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,0,1,0,-0.10659868939185815,1,0,0.13210930405490953,-0.02191564066576499,0,0,1,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.4465751571827405,1,0,-0.7431245268631557,-0.11273087902646238,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-1.1744057089118947,1,0,1.5379035470864115,-0.7424089291302972,1,0,1,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0.2816947722517915,1,1,1.168419749298061,0.9502846980690518,1,0,0,1,0,0,1,0,0,0,1,0,1,0
0,0,0,1,1.6892585707100214,0,1,0.02256193838832203,1.463788172630778,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,-1.6112358532610005,1,0,-0.07553448313193185,-1.3624488002796535,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0.18462140684087908,0,0,0.4615147973310935,0.3909713340265643,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,-0.5434288337409641,1,0,-0.9488598233589417,-0.7343743952923282,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,0,1,0,-1.6597725359664568,0,1,-1.9508174361630939,-1.4089218921475815,1,1,0,0,1,1,0,1,0,0,1,0,0,1
1,1,0,1,0.7185249166008973,1,1,-0.7015194297981453,0.05727181157895428,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0.6699882338954412,0,0,1.0363521934770188,1.249704267619346,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,0,1,0,-0.05806200668640195,0,0,0.743971419607312,0.2251870454903383,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,1,1,-1.465625805144632,1,1,1.5161467532083788,-1.0593924897702247,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,1,0,0,-0.25220873750822675,1,1,-0.462576395277993,-0.4279803285065033,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1,1,0,-1.4170891224391757,1,0,-0.701137731659934,-1.2370709325943234,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.786112247268245,1,1,-0.19615109480664167,-0.7114667325093771,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,-0.25220873750822675,1,0,1.3199539101678706,0.3370508055158641,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,-0.8346489299737012,1,1,-0.6137288580095909,-0.8484180254592784,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,-0.786112247268245,1,0,0.3164695048108735,-0.5292165420819414,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,-0.10659868939185815,1,1,1.5436290191595783,0.675903736676867,1,0,0,1,0,0,1,0,1,1,0,0,0,1
1,0,1,0,1.0097450128336345,1,1,0.48976045955871567,1.256743997876565,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.1258690262064386,1,0,1.3314048543142034,-0.713885790396993,1,0,1,1,0,0,0,0,1,0,0,0,1,0
0,0,0,1,-0.5919655164464203,1,0,0.8550455778267435,-0.20947145019053348,0,0,1,1,0,0,0,0,1,1,0,0,1,0
1,0,0,1,-1.222942391617351,1,1,0.09050420698989887,-0.9642012028712558,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0.9126716474227222,1,0,0.3817398864449723,1.0260691610156867,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,0,1,1,0.5243781857790726,1,0,0.06111345034764389,0.6672440530477162,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,1,-0.8831856126791574,1,1,0.06111345034764389,-0.7071341726522316,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,1,0,0,1.0582816955390908,1,0,0.03553967508749975,0.8937222321799665,0,0,1,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,-1.6112358532610005,1,1,1.5703478888343554,-1.2888170270487398,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0.5243781857790726,1,1,-0.9542035972938971,-0.22554595395161212,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0.7670615993063535,1,1,0.8756572772901434,1.2852780087801505,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.6597725359664568,1,1,1.1531518237696172,-1.3390573259191796,1,0,1,1,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-0.3978187856245954,1,1,0.5634282002334587,-0.13577444393793103,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,1,1,-0.7375755645627888,0,0,0.22219006467273042,-0.5075809232219165,0,1,0,0,0,0,0,0,1,1,0,1,0,0
0,1,1,1,0.2816947722517915,1,0,1.3993471229157803,1.0651383049219676,1,0,1,1,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.0582816955390908,0,1,-0.07629787940835446,0.8013087847879005,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,-1.222942391617351,1,1,0.458842910363616,-0.9607275444663423,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.03901135872451047,1,1,0.10920741576224285,0.09182356873330555,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1,1,1,0,-1.1258690262064386,0,1,-0.6698384843266236,-1.028890616045702,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0,0,0,0,0.3787681376627039,1,1,-0.03125749909944374,0.3047822041206108,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0,1,1,0,1.6407218880045653,1,1,-1.8905091303257393,-0.4988451344007959,0,0,1,0,1,1,0,1,0,1,0,0,1,0
0,0,0,0,1.106818378244547,1,0,-1.92180837765905,-0.7106730640788336,0,0,1,0,1,1,0,1,0,0,1,1,0,0
0,0,1,1,0.3302314549572477,1,1,-0.2847050628716179,0.08877936105450812,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,1,-0.6890388818573326,0,0,-0.8293883060988658,-0.8976580846638275,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.864134964717266,1,1,-1.9809715890817714,-0.7900670875588998,1,0,0,0,1,1,0,1,0,0,0,0,0,0
0,0,1,1,0.3302314549572477,0,1,0.6027431084692028,0.6711852147747307,0,1,0,1,0,0,1,0,1,0,0,1,0,0
0,0,1,1,-0.8831856126791574,1,0,0.3485321484206065,-0.6318552656236827,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,1,1,0,0.47584150307361633,0,1,0.31494271225802883,0.6017881518684299,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,0,0.9612083301281784,1,0,-0.04881561345715436,0.7728128264802998,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1,0,0,0,-0.5919655164464203,1,0,0.9374923756803422,-0.19195638386716646,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0.03901135872451047,1,1,1.1604040883956281,0.6367747958340381,1,0,1,1,0,0,0,0,1,0,0,1,0,0
0,0,1,0,-1.4170891224391757,1,0,-0.002630138733610813,-1.1730392857219032,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1.349501791771828,1,0,0.9661197360461752,2.0363492761611757,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,-1.1744057089118947,1,0,-0.31753110275777297,-1.0215736454463067,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,-0.4463554683300516,1,0,0.362654979534417,-0.24159327728698735,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.8155982820118097,1,1,0.4015881896319502,0.9777206197742141,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,1,1,0.9126716474227222,1,1,-0.10492523977418738,0.6854114495879683,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0,0,1,0,-1.028795660795526,1,1,0.8985591655828096,-0.6979308805090099,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,1,1,1.1553550609500032,1,0,0.62259141165618,1.525281167742487,1,0,1,1,0,0,1,0,0,0,0,1,0,0
1,0,1,0,-1.6112358532610005,1,0,1.6401986481269881,-1.2854466542614995,1,0,1,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.47584150307361633,1,0,0.1779130806402423,0.5183061923625498,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.00952532398094574,1,1,-0.45608752692840443,-0.26701784749008717,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,1.6407218880045653,1,0,-0.7507584896273779,0.632670551552802,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,1,1,-0.9317222953846137,1,0,-0.018279762400266013,-0.77513416167737,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0,1.0582816955390908,1,1,1.6531763848261654,2.217680768199831,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1,1,1,0,0.5729148684845288,1,0,-1.990132344398838,-0.9382112798135224,0,0,0,0,1,1,0,1,0,1,0,0,1,0
1,0,0,0,-0.25220873750822675,1,0,-0.10492523977418738,-0.2769223946164603,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.1553550609500032,1,0,-2.0699072552849587,-0.8080116046083827,0,0,1,0,1,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.20367205480277056,1,1,0.3107440327377067,-0.008977758030875636,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-0.300745420213683,1,1,0.06111345034764389,-0.46888143310520364,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,-0.15513537209731437,1,0,-0.5820479125380692,-0.39957678364629473,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,-0.4948921510355078,1,1,0.5397629156643701,-0.21814744207510628,1,0,0,1,0,0,1,0,1,0,0,0,0,1
1,0,1,0,-0.9802589780900699,1,0,-0.03469278234334382,-0.775846288830803,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1,0,0,0,0.3302314549572477,1,1,1.0287182307127964,0.874820964145719,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,0,1,0,-0.25220873750822675,1,1,-0.8278615135460211,-0.5471175704502986,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,1,0,0,0.7185249166008973,0,0,0.5244949901359262,0.9346070285232447,0,1,0,1,0,0,0,0,1,1,0,0,1,0
0,1,1,1,1.2524284263609156,1,1,-2.0290655544963707,-0.7890668478930091,1,0,1,0,1,1,0,1,0,0,0,0,0,1
1,1,1,0,-0.6405021991518765,1,1,-1.1145168153425618,-0.8690914572493976,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,-0.5919655164464203,1,1,-2.0939542379922584,-1.2400064185703068,0,0,0,0,1,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.05806200668640195,1,0,0.10615383065655408,0.4551062665166582,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0.8155982820118097,1,1,0.313797617843396,0.8824477915981346,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,1,1,-1.465625805144632,1,0,0.2447102548271858,-1.2334776803163143,1,0,1,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,1.6407218880045653,1,0,0.3576929037376728,1.7056178562003932,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0.13608472413542289,1,1,0.1492857202744094,0.20412221557008794,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-1.271479074322807,1,1,-0.6614411252859791,-1.1245765866924755,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0.13608472413542289,1,0,0.5374727268351039,0.41836376705060074,1,0,1,1,0,0,0,0,1,0,1,1,0,0
0,0,1,0,-1.271479074322807,1,0,1.354688440745081,-0.8713039439016667,1,0,1,1,0,0,0,0,1,0,0,0,1,0
1,0,0,1,1.3009651090663719,1,0,-0.9755786930337191,0.19870243868480042,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-0.3492821029191392,1,0,1.1294865392005284,0.23391739822631816,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,1,1.6892585707100214,1,0,-0.05644957622137658,1.3711083570668172,1,0,1,1,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0.18462140684087908,1,1,0.2645585580141631,0.3442536183273045,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0.7670615993063535,1,1,0.03477627881107769,0.6321051986981683,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,0,1,0,-0.6405021991518765,1,0,-0.10416184349776478,-0.608153934410188,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1,0,0,0,1.592185205299109,1,0,1.1039127639403843,2.3627046475836866,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0.6699882338954412,1,1,0.3695255460222172,0.8014555590866999,0,0,1,1,0,0,0,0,1,0,1,0,1,0
0,0,1,0,-0.6405021991518765,1,0,0.3790679994774948,-0.34936366520155865,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1.3009651090663719,1,1,-0.23928298442449641,0.85698516879905,0,0,1,0,0,0,1,0,1,0,1,1,0,0
0,0,1,0,1.0582816955390908,1,0,0.04050175088424395,0.9194403509806647,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,1,0,1.2524284263609156,1,0,-2.030592347049215,-0.7214419487425796,0,0,0,0,1,1,0,1,0,1,0,0,0,1
0,0,0,1,0.9612083301281784,1,1,0.9054297320706097,1.5269446097955444,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0.13608472413542289,0,1,-0.9946635999442744,-0.4231748292421159,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0.42730482036816014,1,0,0.8500835020299993,0.9226639494691052,0,0,0,1,0,0,0,0,1,1,0,0,1,0
1,0,0,1,-1.3685524397337194,1,0,-0.186608641351364,-1.1643034969007824,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,1.3980384744772842,1,1,-0.24042807883912978,0.915760121340404,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1,0,0,1,0.3787681376627039,1,0,-0.67899923964369,-0.08085367576134035,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,0.47584150307361633,1,0,1.5634773223465557,1.4221695047935043,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,1,-0.3492821029191392,1,0,-0.12935392061969817,-0.3385839083675311,0,0,1,0,0,0,0,0,1,0,1,0,1,0
0,0,1,0,0.864134964717266,0,0,0.030577599290755552,0.7581951935369313,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-0.300745420213683,0,0,1.5020239220945677,0.3744401991136657,1,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,1,-0.3492821029191392,1,0,1.4390437292897351,0.2832553069634002,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.00952532398094574,1,0,0.156156286762209,0.04237693829340946,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,-1.5141624878500881,1,0,1.0687965352249624,-1.196974368596448,0,0,1,1,0,0,1,0,0,0,1,0,0,0
0,0,0,1,-0.9802589780900699,1,0,-0.37554921976586086,-0.9349278843885337,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,1,0,-1.3685524397337194,1,1,1.3466727798426474,-0.9384776479854172,1,0,1,1,0,0,0,0,1,0,1,0,1,0
1,0,1,1,-0.3978187856245954,1,1,0.0981381697541211,-0.2970032931262422,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,-0.9317222953846137,1,1,-0.46143130086335993,-0.8889114236724255,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1.106818378244547,1,1,-0.3026448753675398,0.6399494695562123,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,1.0097450128336345,1,1,-2.024866874976049,-0.8224498467421079,0,0,1,0,1,1,0,1,0,0,0,0,0,1
1,0,0,1,-0.6890388818573326,1,1,-1.9340227180818055,-1.186700167680507,0,0,1,0,1,1,0,1,0,1,0,0,0,1
1,0,1,0,-0.5434288337409641,1,1,-2.0760144254963366,-1.2456382027760822,1,0,1,0,1,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.4463554683300516,1,1,0.7355740605666676,-0.10886582249141767,1,0,1,1,0,0,1,0,0,0,0,0,0,0
1,0,1,0,0.7670615993063535,0,1,1.1485714461110836,1.489397569728662,0,1,0,1,0,0,1,0,0,1,0,0,0,0
0,0,1,1,-0.3492821029191392,1,1,-0.8389307595541434,-0.6610307345738718,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.543648522593653,1,0,-0.45456073437556005,0.8730324921344255,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1,0,0.6699882338954412,0,0,0.3771595087864394,0.8035810683767173,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,-1.7083092186719129,1,0,-0.6385392369933129,-1.4130913694505058,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0.5243781857790726,0,1,-0.877482271513465,-0.11916720383306283,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,1,0,0,0.5729148684845288,1,0,-0.7862564164810107,-0.013489708697664844,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,-1.5141624878500881,1,1,-0.8133569842939993,-1.3396335509440946,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,-0.25220873750822675,1,0,-0.67899923964369,-0.5504335823861316,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1,0,0,1,-0.8831856126791574,1,0,1.6142431747286328,-0.2975958264065796,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1.106818378244547,1,1,-0.8091583047736771,0.24053311384256199,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,-0.786112247268245,1,1,0.11455118969719835,-0.604914027666325,1,0,1,0,0,0,0,0,1,0,0,1,0,0
